# GbID,Accession,TaxID,Organism,SpeciesTaxID,SpeciesName,Size
9031348,GCA_004565425.1,410658,soil metagenome (metagenomes),410658,soil metagenome,35193255
9031338,GCA_004565445.1,433727,hot springs metagenome (metagenomes),433727,hot springs metagenome,43223951
9031288,GCA_004565385.1,1070528,viral metagenome (metagenomes),1070528,viral metagenome,51383432
9031308,GCA_004565405.1,1070528,viral metagenome (metagenomes),1070528,viral metagenome,29801375
9031268,GCA_004565365.1,1070528,viral metagenome (metagenomes),1070528,viral metagenome,5332428
9031248,GCA_004565325.1,1070528,viral metagenome (metagenomes),1070528,viral metagenome,41536181
9031238,GCA_004565345.1,410658,soil metagenome (metagenomes),410658,soil metagenome,2919202
9031228,GCA_004565305.1,410658,soil metagenome (metagenomes),410658,soil metagenome,11169841
9028668,GCA_001517605.2,410658,soil metagenome (metagenomes),410658,soil metagenome,4789185
9021628,GCA_004366935.1,1077529,wasp metagenome (metagenomes),1077529,wasp metagenome,4318184
8965738,GCA_900154635.1,256318,metagenome (metagenomes),256318,metagenome,115447278
8966138,GCA_900261165.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,85573411
8965798,GCA_900215815.1,410658,soil metagenome (metagenomes),410658,soil metagenome,149077506
8965818,GCA_900415535.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,123258959
8965778,GCA_900215935.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,106034031
8965758,GCA_900154625.1,256318,metagenome (metagenomes),256318,metagenome,23915918
8850988,GCA_900576755.1,1711999,invertebrate metagenome (metagenomes),1711999,invertebrate metagenome,1342908
8846388,GCA_900659715.1,408172,marine metagenome (metagenomes),408172,marine metagenome,13005705
8846368,GCA_900659705.1,408172,marine metagenome (metagenomes),408172,marine metagenome,61456230
8846348,GCA_900659695.1,408172,marine metagenome (metagenomes),408172,marine metagenome,16522576
8846328,GCA_900659685.1,408172,marine metagenome (metagenomes),408172,marine metagenome,9358919
8845748,GCA_900706725.1,1297885,plant metagenome (metagenomes),1297885,plant metagenome,5303384
8845708,GCA_900706695.1,1297885,plant metagenome (metagenomes),1297885,plant metagenome,5304581
8845688,GCA_900706675.1,1297885,plant metagenome (metagenomes),1297885,plant metagenome,5005310
8845668,GCA_900706685.1,1297885,plant metagenome (metagenomes),1297885,plant metagenome,4950690
8845648,GCA_900706665.1,1297885,plant metagenome (metagenomes),1297885,plant metagenome,5304830
8845628,GCA_900706655.1,1297885,plant metagenome (metagenomes),1297885,plant metagenome,5070116
8845608,GCA_900706635.1,1297885,plant metagenome (metagenomes),1297885,plant metagenome,5069858
8845588,GCA_900706645.1,1297885,plant metagenome (metagenomes),1297885,plant metagenome,5004706
8845568,GCA_900706625.1,1297885,plant metagenome (metagenomes),1297885,plant metagenome,5304677
8845548,GCA_900706615.1,1297885,plant metagenome (metagenomes),1297885,plant metagenome,5156740
8845528,GCA_900706585.1,1297885,plant metagenome (metagenomes),1297885,plant metagenome,4923321
8845508,GCA_900706575.1,1297885,plant metagenome (metagenomes),1297885,plant metagenome,5151797
8845488,GCA_900706605.1,1297885,plant metagenome (metagenomes),1297885,plant metagenome,5152454
8845468,GCA_900706595.1,1297885,plant metagenome (metagenomes),1297885,plant metagenome,5127454
8845448,GCA_900706565.1,1297885,plant metagenome (metagenomes),1297885,plant metagenome,5095598
8845428,GCA_900706555.1,1297885,plant metagenome (metagenomes),1297885,plant metagenome,4985273
8845408,GCA_900706535.1,1297885,plant metagenome (metagenomes),1297885,plant metagenome,4916307
8845388,GCA_900706545.1,1297885,plant metagenome (metagenomes),1297885,plant metagenome,4985216
8845368,GCA_900706525.1,1297885,plant metagenome (metagenomes),1297885,plant metagenome,5239569
8775368,GCA_004367645.1,1679718,human saliva metagenome (metagenomes),1679718,human saliva metagenome,13404648
8775288,GCA_004367565.1,749906,gut metagenome (metagenomes),749906,gut metagenome,4444332
8740478,GCA_004348215.1,449393,freshwater metagenome (metagenomes),449393,freshwater metagenome,18532629
8658228,GCA_900568365.1,410659,mine drainage metagenome (metagenomes),410659,mine drainage metagenome,2102259
8521108,GCA_004196315.1,412755,marine sediment metagenome (metagenomes),412755,marine sediment metagenome,2379813844
8521088,GCA_004196295.1,412755,marine sediment metagenome (metagenomes),412755,marine sediment metagenome,1066950933
8521068,GCA_004196275.1,412755,marine sediment metagenome (metagenomes),412755,marine sediment metagenome,1302424074
8521048,GCA_004196255.1,412755,marine sediment metagenome (metagenomes),412755,marine sediment metagenome,1101419112
8519228,GCA_004194585.1,506599,bovine gut metagenome (metagenomes),506599,bovine gut metagenome,500267624
8518418,GCA_900287905.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,5246022
8517958,GCA_900633655.1,408172,marine metagenome (metagenomes),408172,marine metagenome,56448111
8517938,GCA_900633645.1,410658,soil metagenome (metagenomes),410658,soil metagenome,36728385
8517918,GCA_900682415.1,1256227,indoor metagenome (metagenomes),1256227,indoor metagenome,2486909
8517898,GCA_900682405.1,1256227,indoor metagenome (metagenomes),1256227,indoor metagenome,9238274
8517878,GCA_900682395.1,1256227,indoor metagenome (metagenomes),1256227,indoor metagenome,4034275
8517858,GCA_900682385.1,1256227,indoor metagenome (metagenomes),1256227,indoor metagenome,2712685
8517838,GCA_900682375.1,1256227,indoor metagenome (metagenomes),1256227,indoor metagenome,4792945
8517818,GCA_900682365.1,1256227,indoor metagenome (metagenomes),1256227,indoor metagenome,2921048
8517798,GCA_900682355.1,1256227,indoor metagenome (metagenomes),1256227,indoor metagenome,1972179
8517778,GCA_900682345.1,1256227,indoor metagenome (metagenomes),1256227,indoor metagenome,5413928
8517758,GCA_900682335.1,1256227,indoor metagenome (metagenomes),1256227,indoor metagenome,3040859
8517738,GCA_900682325.1,1256227,indoor metagenome (metagenomes),1256227,indoor metagenome,2142444
8517698,GCA_900682315.1,1256227,indoor metagenome (metagenomes),1256227,indoor metagenome,1775620
8517658,GCA_900682305.1,1256227,indoor metagenome (metagenomes),1256227,indoor metagenome,4600362
8517638,GCA_900682295.1,1256227,indoor metagenome (metagenomes),1256227,indoor metagenome,5435360
8517618,GCA_900682285.1,1256227,indoor metagenome (metagenomes),1256227,indoor metagenome,3380033
8517598,GCA_900682275.1,1256227,indoor metagenome (metagenomes),1256227,indoor metagenome,2853340
8517578,GCA_900682265.1,1256227,indoor metagenome (metagenomes),1256227,indoor metagenome,4761239
8517558,GCA_900682255.1,1256227,indoor metagenome (metagenomes),1256227,indoor metagenome,2823581
8517538,GCA_900682245.1,1256227,indoor metagenome (metagenomes),1256227,indoor metagenome,2094097
8517518,GCA_900682235.1,1256227,indoor metagenome (metagenomes),1256227,indoor metagenome,2547787
8517498,GCA_900682225.1,1256227,indoor metagenome (metagenomes),1256227,indoor metagenome,5832627
8517478,GCA_900682205.1,1256227,indoor metagenome (metagenomes),1256227,indoor metagenome,3625834
8517458,GCA_900682215.1,1256227,indoor metagenome (metagenomes),1256227,indoor metagenome,3791251
8517438,GCA_900682195.1,1256227,indoor metagenome (metagenomes),1256227,indoor metagenome,1742850
8517418,GCA_900682175.1,1256227,indoor metagenome (metagenomes),1256227,indoor metagenome,7314918
8517398,GCA_900682165.1,1256227,indoor metagenome (metagenomes),1256227,indoor metagenome,2055901
8517378,GCA_900682135.1,1256227,indoor metagenome (metagenomes),1256227,indoor metagenome,2614081
8517358,GCA_900682115.1,1256227,indoor metagenome (metagenomes),1256227,indoor metagenome,3632139
8517338,GCA_900682105.1,1256227,indoor metagenome (metagenomes),1256227,indoor metagenome,2481773
8517318,GCA_900682095.1,1256227,indoor metagenome (metagenomes),1256227,indoor metagenome,5888200
8517298,GCA_900682075.1,1256227,indoor metagenome (metagenomes),1256227,indoor metagenome,2015843
8517278,GCA_900682055.1,1256227,indoor metagenome (metagenomes),1256227,indoor metagenome,2061165
8517238,GCA_900682035.1,1256227,indoor metagenome (metagenomes),1256227,indoor metagenome,4837661
8517138,GCA_900682025.1,1256227,indoor metagenome (metagenomes),1256227,indoor metagenome,4332883
8517118,GCA_900682015.1,1256227,indoor metagenome (metagenomes),1256227,indoor metagenome,6994692
8517098,GCA_900682005.1,1256227,indoor metagenome (metagenomes),1256227,indoor metagenome,2742310
8396378,GCA_900174595.1,256318,metagenome (metagenomes),256318,metagenome,1071768378
8396398,GCA_900174565.1,256318,metagenome (metagenomes),256318,metagenome,659158510
8396338,GCA_900175145.1,256318,metagenome (metagenomes),256318,metagenome,964154300
8396358,GCA_900175155.1,256318,metagenome (metagenomes),256318,metagenome,568479893
8396258,GCA_900280475.1,256318,metagenome (metagenomes),256318,metagenome,4303600
8256078,GCA_004028595.1,1070528,viral metagenome (metagenomes),1070528,viral metagenome,14596338
8256068,GCA_004028585.1,1070528,viral metagenome (metagenomes),1070528,viral metagenome,7148348
8187438,GCA_900465445.1,256318,metagenome (metagenomes),256318,metagenome,33991905
8162598,GCA_003979605.1,1070528,viral metagenome (metagenomes),1070528,viral metagenome,12077179
8162418,GCA_003979595.1,1070528,viral metagenome (metagenomes),1070528,viral metagenome,9379246
8162408,GCA_003979635.1,1070528,viral metagenome (metagenomes),1070528,viral metagenome,5610098
8162378,GCA_003979625.1,1070528,viral metagenome (metagenomes),1070528,viral metagenome,5124348
8109858,GCA_003957645.1,1235509,synthetic metagenome (metagenomes),1235509,synthetic metagenome,50116978
8109838,GCA_003957625.1,1235509,synthetic metagenome (metagenomes),1235509,synthetic metagenome,51106053
8109818,GCA_003957615.1,1235509,synthetic metagenome (metagenomes),1235509,synthetic metagenome,50952327
8081408,GCA_003944525.1,702656,compost metagenome (metagenomes),702656,compost metagenome,252824592
8079128,GCA_003942245.1,702656,compost metagenome (metagenomes),702656,compost metagenome,306842797
8079068,GCA_003942185.1,702656,compost metagenome (metagenomes),702656,compost metagenome,331942621
8079048,GCA_003942165.1,702656,compost metagenome (metagenomes),702656,compost metagenome,288332777
8079008,GCA_003942125.1,702656,compost metagenome (metagenomes),702656,compost metagenome,263352404
8078988,GCA_003942105.1,702656,compost metagenome (metagenomes),702656,compost metagenome,67960991
8078818,GCA_003942065.1,702656,compost metagenome (metagenomes),702656,compost metagenome,293047259
8078798,GCA_003942045.1,702656,compost metagenome (metagenomes),702656,compost metagenome,240104053
8078718,GCA_003942005.1,702656,compost metagenome (metagenomes),702656,compost metagenome,296057677
8078698,GCA_003941985.1,702656,compost metagenome (metagenomes),702656,compost metagenome,217243385
8078678,GCA_003941965.1,702656,compost metagenome (metagenomes),702656,compost metagenome,290985855
8078638,GCA_003941945.1,702656,compost metagenome (metagenomes),702656,compost metagenome,177416434
8078618,GCA_003941925.1,702656,compost metagenome (metagenomes),702656,compost metagenome,175107031
8078598,GCA_003941905.1,702656,compost metagenome (metagenomes),702656,compost metagenome,138058806
8078578,GCA_003941885.1,702656,compost metagenome (metagenomes),702656,compost metagenome,97245900
8078558,GCA_003941865.1,702656,compost metagenome (metagenomes),702656,compost metagenome,105830034
8078538,GCA_003941845.1,702656,compost metagenome (metagenomes),702656,compost metagenome,46894904
8077438,GCA_003940745.1,527639,wastewater metagenome (metagenomes),527639,wastewater metagenome,3239759200
8077138,GCA_003940445.1,527639,wastewater metagenome (metagenomes),527639,wastewater metagenome,2702117673
8069778,GCA_003934915.1,527640,microbial mat metagenome (metagenomes),527640,microbial mat metagenome,105913729
8054148,GCA_900626165.1,1070528,viral metagenome (metagenomes),1070528,viral metagenome,378547649
8052728,GCA_900567565.1,408172,marine metagenome (metagenomes),408172,marine metagenome,413916683
8052708,GCA_900567555.1,408172,marine metagenome (metagenomes),408172,marine metagenome,350981214
7934438,GCA_900609035.1,256318,metagenome (metagenomes),256318,metagenome,3288346
7657478,GCA_003704855.1,412755,marine sediment metagenome (metagenomes),412755,marine sediment metagenome,794361077
7657418,GCA_003704835.1,412755,marine sediment metagenome (metagenomes),412755,marine sediment metagenome,968766676
7657398,GCA_003704815.1,412755,marine sediment metagenome (metagenomes),412755,marine sediment metagenome,872732884
7657358,GCA_003704775.1,412755,marine sediment metagenome (metagenomes),412755,marine sediment metagenome,1003295119
7657378,GCA_003704795.1,412755,marine sediment metagenome (metagenomes),412755,marine sediment metagenome,589582789
7657258,GCA_003704735.1,412755,marine sediment metagenome (metagenomes),412755,marine sediment metagenome,1230283595
7657278,GCA_003704755.1,412755,marine sediment metagenome (metagenomes),412755,marine sediment metagenome,877113839
7657238,GCA_003704715.1,412755,marine sediment metagenome (metagenomes),412755,marine sediment metagenome,828248641
7656638,GCA_003704505.1,1861841,feces metagenome (metagenomes),1861841,feces metagenome,136461807
7656618,GCA_003704475.1,1861841,feces metagenome (metagenomes),1861841,feces metagenome,183816678
7656598,GCA_003704445.1,1861841,feces metagenome (metagenomes),1861841,feces metagenome,255169044
7656578,GCA_003704425.1,527639,wastewater metagenome (metagenomes),527639,wastewater metagenome,112632464
7656238,GCA_003704255.1,506600,chicken gut metagenome (metagenomes),506600,chicken gut metagenome,20938561
7656198,GCA_003704215.1,506600,chicken gut metagenome (metagenomes),506600,chicken gut metagenome,14925586
7656178,GCA_003704195.1,506600,chicken gut metagenome (metagenomes),506600,chicken gut metagenome,38172907
7656158,GCA_003704175.1,506600,chicken gut metagenome (metagenomes),506600,chicken gut metagenome,2111915
7656138,GCA_003704155.1,506600,chicken gut metagenome (metagenomes),506600,chicken gut metagenome,2393784
7607698,GCA_900568345.1,652676,hydrothermal vent metagenome (metagenomes),652676,hydrothermal vent metagenome,1380320
7567628,GCA_003640265.1,447426,human oral metagenome (metagenomes),447426,human oral metagenome,602813454
7512598,GCA_003604915.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,286635523
7512578,GCA_003604895.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,167049748
7512558,GCA_003604875.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,88695464
7512538,GCA_003604855.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,132085403
7512408,GCA_003604715.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,124944148
7512318,GCA_003604635.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,153092359
7512518,GCA_003604835.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,75297769
7512498,GCA_003604815.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,78581522
7512298,GCA_003604615.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,304326860
7512458,GCA_003604755.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,184479655
7512478,GCA_003604795.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,90342861
