id,GbID,Accession,TaxID,Organism,SpeciesTaxID,SpeciesName,Size
3132721,10553938,GCA_901459135.1,256318,metagenome (metagenomes),256318,metagenome,1663619
3132711,10554018,GCA_901459175.1,256318,metagenome (metagenomes),256318,metagenome,3136795
3132701,10554038,GCA_901459185.1,256318,metagenome (metagenomes),256318,metagenome,2342076
3132691,10553898,GCA_901459115.1,256318,metagenome (metagenomes),256318,metagenome,2611838
3132681,10553998,GCA_901459165.1,256318,metagenome (metagenomes),256318,metagenome,1897201
3132671,10553958,GCA_901459155.1,256318,metagenome (metagenomes),256318,metagenome,3321573
3132661,10553918,GCA_901459125.1,256318,metagenome (metagenomes),256318,metagenome,805369
3132651,10553798,GCA_901459065.1,256318,metagenome (metagenomes),256318,metagenome,1719663
3132641,10553818,GCA_901459075.1,256318,metagenome (metagenomes),256318,metagenome,3042565
3132631,10553878,GCA_901459105.1,256318,metagenome (metagenomes),256318,metagenome,2603937
3132621,10553858,GCA_901459095.1,256318,metagenome (metagenomes),256318,metagenome,3163516
3132611,10553718,GCA_901459025.1,256318,metagenome (metagenomes),256318,metagenome,2409094
3132601,10553838,GCA_901459085.1,256318,metagenome (metagenomes),256318,metagenome,3274953
3132591,10553738,GCA_901459035.1,256318,metagenome (metagenomes),256318,metagenome,2169025
3132581,10553778,GCA_901459055.1,256318,metagenome (metagenomes),256318,metagenome,2901203
3132571,10553698,GCA_901459015.1,256318,metagenome (metagenomes),256318,metagenome,2541403
3132561,10553758,GCA_901459045.1,256318,metagenome (metagenomes),256318,metagenome,1112371
3132551,10553618,GCA_901458955.1,256318,metagenome (metagenomes),256318,metagenome,2673271
3132541,10553678,GCA_901458995.1,256318,metagenome (metagenomes),256318,metagenome,2480889
3132531,10553598,GCA_901458945.1,256318,metagenome (metagenomes),256318,metagenome,2812684
3132521,10553658,GCA_901458975.1,256318,metagenome (metagenomes),256318,metagenome,2729910
3132511,10553638,GCA_901458965.1,256318,metagenome (metagenomes),256318,metagenome,2831058
3132501,10553578,GCA_901458935.1,256318,metagenome (metagenomes),256318,metagenome,3283277
3132491,10553498,GCA_901458865.1,256318,metagenome (metagenomes),256318,metagenome,2733095
3132481,10553558,GCA_901458925.1,256318,metagenome (metagenomes),256318,metagenome,1813899
3132471,10553538,GCA_901458915.1,256318,metagenome (metagenomes),256318,metagenome,2986873
3132461,10553458,GCA_901458845.1,256318,metagenome (metagenomes),256318,metagenome,1620299
3132451,10553518,GCA_901458895.1,256318,metagenome (metagenomes),256318,metagenome,2643895
3132441,10553478,GCA_901458855.1,256318,metagenome (metagenomes),256318,metagenome,2238819
3132431,10553378,GCA_901458785.1,256318,metagenome (metagenomes),256318,metagenome,2625374
3132421,10553418,GCA_901458815.1,256318,metagenome (metagenomes),256318,metagenome,1550092
3132411,10553438,GCA_901458825.1,256318,metagenome (metagenomes),256318,metagenome,2427514
3132401,10553398,GCA_901458805.1,256318,metagenome (metagenomes),256318,metagenome,3211898
3132391,10553258,GCA_901458725.1,256318,metagenome (metagenomes),256318,metagenome,3129873
3132381,10553338,GCA_901458765.1,256318,metagenome (metagenomes),256318,metagenome,2316475
3132371,10553358,GCA_901458775.1,256318,metagenome (metagenomes),256318,metagenome,2337627
3132361,10553318,GCA_901458755.1,256318,metagenome (metagenomes),256318,metagenome,1127689
3132351,10553238,GCA_901458715.1,256318,metagenome (metagenomes),256318,metagenome,2344929
3132341,10553278,GCA_901458735.1,256318,metagenome (metagenomes),256318,metagenome,2187609
3132331,10553298,GCA_901458745.1,256318,metagenome (metagenomes),256318,metagenome,2445731
3132321,10553218,GCA_901458705.1,256318,metagenome (metagenomes),256318,metagenome,2915605
3132311,10553198,GCA_901458695.1,256318,metagenome (metagenomes),256318,metagenome,2481013
3132301,10553178,GCA_901458685.1,256318,metagenome (metagenomes),256318,metagenome,1655771
3132291,10553158,GCA_901458655.1,256318,metagenome (metagenomes),256318,metagenome,1484817
3132281,10553118,GCA_901458645.1,256318,metagenome (metagenomes),256318,metagenome,2705578
3132271,10553138,GCA_901458665.1,256318,metagenome (metagenomes),256318,metagenome,2144487
3132261,10553078,GCA_901458615.1,256318,metagenome (metagenomes),256318,metagenome,2448597
3132251,10553038,GCA_901458575.1,256318,metagenome (metagenomes),256318,metagenome,2378607
3132241,10553098,GCA_901458635.1,256318,metagenome (metagenomes),256318,metagenome,2088182
3132231,10553058,GCA_901458605.1,256318,metagenome (metagenomes),256318,metagenome,1593083
3132221,10552978,GCA_901458535.1,256318,metagenome (metagenomes),256318,metagenome,2597850
3132211,10553018,GCA_901458555.1,256318,metagenome (metagenomes),256318,metagenome,3152720
3132201,10552998,GCA_901458545.1,256318,metagenome (metagenomes),256318,metagenome,1705289
3132191,10552938,GCA_901458515.1,256318,metagenome (metagenomes),256318,metagenome,2404926
3132181,10552958,GCA_901458525.1,256318,metagenome (metagenomes),256318,metagenome,1287653
3132171,10552918,GCA_901458505.1,256318,metagenome (metagenomes),256318,metagenome,2127275
3132161,10552878,GCA_901458485.1,256318,metagenome (metagenomes),256318,metagenome,3247612
3132151,10552898,GCA_901458495.1,256318,metagenome (metagenomes),256318,metagenome,2992352
3132141,10552858,GCA_901458475.1,256318,metagenome (metagenomes),256318,metagenome,3327915
3132131,10552698,GCA_901458365.1,256318,metagenome (metagenomes),256318,metagenome,2719254
3132121,10552838,GCA_901458455.1,256318,metagenome (metagenomes),256318,metagenome,3166771
3132111,10552758,GCA_901458385.1,256318,metagenome (metagenomes),256318,metagenome,1961198
3132101,10552818,GCA_901458465.1,256318,metagenome (metagenomes),256318,metagenome,2071984
3132091,10552738,GCA_901458395.1,256318,metagenome (metagenomes),256318,metagenome,2467312
3132081,10552798,GCA_901458415.1,256318,metagenome (metagenomes),256318,metagenome,1611189
3132071,10552778,GCA_901458405.1,256318,metagenome (metagenomes),256318,metagenome,2449717
3132061,10552718,GCA_901458375.1,256318,metagenome (metagenomes),256318,metagenome,3020330
3132051,10552678,GCA_901458355.1,256318,metagenome (metagenomes),256318,metagenome,2963116
3132041,10552658,GCA_901458345.1,256318,metagenome (metagenomes),256318,metagenome,2860032
3132031,10552618,GCA_901458325.1,256318,metagenome (metagenomes),256318,metagenome,2927082
3132021,10552638,GCA_901458335.1,256318,metagenome (metagenomes),256318,metagenome,953407
3132011,10552598,GCA_901458315.1,256318,metagenome (metagenomes),256318,metagenome,3312935
3132001,10552578,GCA_901458305.1,256318,metagenome (metagenomes),256318,metagenome,1901843
3131991,10552478,GCA_901458235.1,256318,metagenome (metagenomes),256318,metagenome,2445485
3131981,10552558,GCA_901458285.1,256318,metagenome (metagenomes),256318,metagenome,1874466
3131971,10552518,GCA_901458265.1,256318,metagenome (metagenomes),256318,metagenome,3046720
3131961,10552538,GCA_901458275.1,256318,metagenome (metagenomes),256318,metagenome,1452226
3131951,10552398,GCA_901458195.1,256318,metagenome (metagenomes),256318,metagenome,2887148
3131941,10552498,GCA_901458245.1,256318,metagenome (metagenomes),256318,metagenome,2174775
3131931,10552458,GCA_901458225.1,256318,metagenome (metagenomes),256318,metagenome,2909792
3131921,10552438,GCA_901458215.1,256318,metagenome (metagenomes),256318,metagenome,3064316
3131911,10552418,GCA_901458205.1,256318,metagenome (metagenomes),256318,metagenome,2145657
3131901,10552378,GCA_901458185.1,256318,metagenome (metagenomes),256318,metagenome,2575935
3131891,10552358,GCA_901458175.1,256318,metagenome (metagenomes),256318,metagenome,2635641
3131881,10552338,GCA_901458165.1,256318,metagenome (metagenomes),256318,metagenome,2545634
3131871,10552278,GCA_901458115.1,256318,metagenome (metagenomes),256318,metagenome,3262588
3131861,10552318,GCA_901458125.1,256318,metagenome (metagenomes),256318,metagenome,2991341
3131851,10552298,GCA_901458135.1,256318,metagenome (metagenomes),256318,metagenome,3088664
3131841,10552258,GCA_901458105.1,256318,metagenome (metagenomes),256318,metagenome,2452804
3131831,10552238,GCA_901458095.1,256318,metagenome (metagenomes),256318,metagenome,2191830
3131821,10552218,GCA_901458085.1,256318,metagenome (metagenomes),256318,metagenome,3041336
3131811,10552178,GCA_901458065.1,256318,metagenome (metagenomes),256318,metagenome,2782270
3131801,10552158,GCA_901458055.1,256318,metagenome (metagenomes),256318,metagenome,3244339
3131791,10552198,GCA_901458075.1,256318,metagenome (metagenomes),256318,metagenome,2150201
2941351,10146448,GCA_005524035.1,1070528,viral metagenome (metagenomes),1070528,viral metagenome,15279135
2940141,10142708,GCA_005521635.1,749906,gut metagenome (metagenomes),749906,gut metagenome,69056649
2873831,10004658,GCA_005388095.1,904678,hypersaline lake metagenome (metagenomes),904678,hypersaline lake metagenome,52675148
2873821,10004638,GCA_005388075.1,1070528,viral metagenome (metagenomes),1070528,viral metagenome,10051770
2580551,9338668,GCA_004799105.1,1154581,food fermentation metagenome (metagenomes),1154581,food fermentation metagenome,25119901
2580511,9338588,GCA_004799045.1,1154581,food fermentation metagenome (metagenomes),1154581,food fermentation metagenome,25958302
2580501,9338568,GCA_004799075.1,1154581,food fermentation metagenome (metagenomes),1154581,food fermentation metagenome,11880429
2563761,9303978,GCA_900883635.1,1297885,plant metagenome (metagenomes),1297885,plant metagenome,5042305
2563621,9303698,GCA_900750655.1,1263854,anaerobic digester metagenome (metagenomes),1263854,anaerobic digester metagenome,2965989
2563611,9303678,GCA_900750605.1,1263854,anaerobic digester metagenome (metagenomes),1263854,anaerobic digester metagenome,3236563
2563601,9303658,GCA_900750585.1,1263854,anaerobic digester metagenome (metagenomes),1263854,anaerobic digester metagenome,2008240
2556971,9256108,GCA_900681975.1,410658,soil metagenome (metagenomes),410658,soil metagenome,1046115162
2456571,9032838,GCA_004566355.1,408172,marine metagenome (metagenomes),408172,marine metagenome,130126635
2456461,9032338,GCA_004566135.1,412755,marine sediment metagenome (metagenomes),412755,marine sediment metagenome,1030606389
2456451,9032318,GCA_004566115.1,412755,marine sediment metagenome (metagenomes),412755,marine sediment metagenome,1015470511
2456441,9032298,GCA_004566095.1,412755,marine sediment metagenome (metagenomes),412755,marine sediment metagenome,859259230
2456431,9032278,GCA_004566075.1,412755,marine sediment metagenome (metagenomes),412755,marine sediment metagenome,742002249
2456421,9032258,GCA_004566055.1,412755,marine sediment metagenome (metagenomes),412755,marine sediment metagenome,187218264
2456411,9031878,GCA_004565965.1,410658,soil metagenome (metagenomes),410658,soil metagenome,89962479
2456401,9031928,GCA_004566025.1,410658,soil metagenome (metagenomes),410658,soil metagenome,9946056
2456391,9031908,GCA_004566005.1,410658,soil metagenome (metagenomes),410658,soil metagenome,12446309
2456381,9031888,GCA_004565985.1,410658,soil metagenome (metagenomes),410658,soil metagenome,14794316
2456371,9031748,GCA_004565845.1,410658,soil metagenome (metagenomes),410658,soil metagenome,134987402
2456361,9031778,GCA_004565865.1,410658,soil metagenome (metagenomes),410658,soil metagenome,125691768
2456351,9031828,GCA_004565925.1,410658,soil metagenome (metagenomes),410658,soil metagenome,41322366
2456341,9031848,GCA_004565945.1,410658,soil metagenome (metagenomes),410658,soil metagenome,30239799
2456331,9031808,GCA_004565905.1,410658,soil metagenome (metagenomes),410658,soil metagenome,65132466
2456321,9031728,GCA_004565825.1,410658,soil metagenome (metagenomes),410658,soil metagenome,68883874
2456311,9031798,GCA_004565885.1,410658,soil metagenome (metagenomes),410658,soil metagenome,17697645
2456301,9031708,GCA_004565805.1,410658,soil metagenome (metagenomes),410658,soil metagenome,32779308
2456281,9031638,GCA_004565745.1,410658,soil metagenome (metagenomes),410658,soil metagenome,141171113
2456271,9031668,GCA_004565765.1,410658,soil metagenome (metagenomes),410658,soil metagenome,85114526
2456261,9031688,GCA_004565785.1,410658,soil metagenome (metagenomes),410658,soil metagenome,38318641
2456251,9031618,GCA_004565725.1,410658,soil metagenome (metagenomes),410658,soil metagenome,65701788
2456241,9031568,GCA_004565685.1,410658,soil metagenome (metagenomes),410658,soil metagenome,59802135
2456231,9031588,GCA_004565705.1,410658,soil metagenome (metagenomes),410658,soil metagenome,56127395
2456221,9031528,GCA_004565615.1,410658,soil metagenome (metagenomes),410658,soil metagenome,15915211
2456211,9031548,GCA_004565665.1,410658,soil metagenome (metagenomes),410658,soil metagenome,3935328
2456201,9031518,GCA_004565635.1,410658,soil metagenome (metagenomes),410658,soil metagenome,17419729
2456181,9031418,GCA_004565545.1,410658,soil metagenome (metagenomes),410658,soil metagenome,116288244
2456171,9031488,GCA_004565595.1,410658,soil metagenome (metagenomes),410658,soil metagenome,12040412
2456161,9031468,GCA_004565575.1,410658,soil metagenome (metagenomes),410658,soil metagenome,10158030
2456151,9031428,GCA_004565535.1,410658,soil metagenome (metagenomes),410658,soil metagenome,9628277
2456141,9031388,GCA_004565505.1,410658,soil metagenome (metagenomes),410658,soil metagenome,14633458
2456131,9031368,GCA_004565485.1,410658,soil metagenome (metagenomes),410658,soil metagenome,40428726
2456121,9031348,GCA_004565425.1,410658,soil metagenome (metagenomes),410658,soil metagenome,35193255
2456111,9031338,GCA_004565445.1,433727,hot springs metagenome (metagenomes),433727,hot springs metagenome,43223951
2456101,9031288,GCA_004565385.1,1070528,viral metagenome (metagenomes),1070528,viral metagenome,51383432
2456091,9031308,GCA_004565405.1,1070528,viral metagenome (metagenomes),1070528,viral metagenome,29801375
2456081,9031268,GCA_004565365.1,1070528,viral metagenome (metagenomes),1070528,viral metagenome,5332428
2456071,9031248,GCA_004565325.1,1070528,viral metagenome (metagenomes),1070528,viral metagenome,41536181
2456061,9031238,GCA_004565345.1,410658,soil metagenome (metagenomes),410658,soil metagenome,2919202
2456051,9031228,GCA_004565305.1,410658,soil metagenome (metagenomes),410658,soil metagenome,11169841
2454881,9028668,GCA_001517605.2,410658,soil metagenome (metagenomes),410658,soil metagenome,4789185
2451431,9021628,GCA_004366935.1,1077529,wasp metagenome (metagenomes),1077529,wasp metagenome,4318184
2434061,8965738,GCA_900154635.1,256318,metagenome (metagenomes),256318,metagenome,115447278
2434041,8966138,GCA_900261165.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,85573411
2433971,8965798,GCA_900215815.1,410658,soil metagenome (metagenomes),410658,soil metagenome,149077506
2433821,8965818,GCA_900415535.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,123258959
2433771,8965778,GCA_900215935.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,106034031
2433761,8965758,GCA_900154625.1,256318,metagenome (metagenomes),256318,metagenome,23915918
